bytes,response_time,request_type_dummy,endpoint_dummy,is_error,os_Mac OS X,os_Windows,os_iOS,d_Mac,d_OnePlus ONEPLUS A6000,d_Other,d_iPhone,b_Chrome Mobile,b_Edge,b_Edge Mobile,b_Firefox,b_Firefox Mobile,b_Mobile Safari,b_Opera,b_Opera Mobile,b_Safari
4748,802.9796969986148,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5272,467.94165344492865,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5686,459.80101560019796,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5379,544.7973489901443,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4518,462.05710739305493,1,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6069,873.9058757921481,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5042,499.8066279796841,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5670,824.6123747498152,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4621,450.69937527249425,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5124,581.0349322548285,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4742,570.1355234429783,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4593,64.76486923282363,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5137,769.1280489615976,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5068,467.1970913745366,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4918,669.4220815182815,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4413,626.3408324836976,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4757,689.2559857313494,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5292,493.1134129112907,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4149,639.7196371598966,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4207,657.5509963199863,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4554,622.0266754406344,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4944,580.8272620230184,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5043,814.4888532770059,3,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4857,803.1457966226593,1,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4893,786.9464588307036,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4263,426.01555629021766,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5081,913.5093434311257,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5750,426.34509140167097,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6023,687.5473743687774,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5083,525.6971227157119,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4538,612.5580331959367,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5855,561.3197619556913,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3735,394.9073583261349,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5650,642.9871845177402,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4374,613.4810931708935,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5362,929.3013927074762,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4881,513.3531379842984,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5545,444.2866572307588,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5674,798.6964558859535,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4652,1000.1669153749662,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4716,436.8460885117382,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4823,746.6836877791801,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4592,926.6045446566687,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5639,583.6780558720184,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3844,365.86215007533406,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5087,398.68560756771967,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5200,867.7162881099803,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4258,748.5931675801086,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4729,566.5259790862191,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3855,582.8848911676087,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5766,454.81208084292854,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4686,526.4494350565569,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4774,688.1758827465646,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5569,792.0178023529843,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4422,640.8138195810467,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5390,756.617692826722,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4443,609.8492532264634,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4104,328.3666678178901,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5482,1031.5483250435473,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4814,773.2691422494009,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5247,631.3152765483749,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4597,621.8177574053586,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5144,1142.212476230522,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4872,526.7041898784596,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4703,386.6973017751973,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5355,420.47850295419727,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4970,890.37604062523,2,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4212,553.1749372180109,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4598,1104.0176909104011,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4823,787.391002825285,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4402,698.076195325138,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5887,638.1929570272507,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4643,387.04520948050146,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5775,646.1692454122551,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4723,788.7566341069873,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4683,454.5720331578092,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4941,569.796802522141,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5470,845.2713568929022,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4763,252.86828148022389,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4158,724.4514933880795,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4804,494.6283488203541,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4847,612.0377873425568,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5030,793.0628436702226,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4166,264.6632091780036,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4975,723.6154192443714,3,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5047,752.3431332955747,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4801,471.9637597489078,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4315,1170.8435421807692,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4656,492.4020102940834,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4509,807.3622914763789,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5122,717.4499141778927,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4536,630.9213183100159,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5649,649.5291553043343,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4164,701.3361658641394,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5927,1000.0812200259599,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4449,551.6019924110167,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5690,592.1813824396977,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5049,1155.033368338601,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5108,348.5121761489803,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5788,773.905930912989,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5448,379.7406875318781,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5465,711.293384198041,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3980,541.8479496326089,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5063,711.2841170502818,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4991,1174.3521959731809,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4353,758.2275095689457,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4881,603.8074882565645,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5043,786.2757039991036,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3884,707.4308944652141,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4458,248.0235837501378,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6152,714.8239770579097,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4669,658.643246331147,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4591,494.62401765536873,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5155,604.3945199646722,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5541,580.0684339036961,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5007,673.3962235777308,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5064,790.8141274792006,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4488,1115.0755955152315,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5716,576.1809905935149,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4952,552.9508320106137,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5402,416.8696438123985,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4812,549.574626582127,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4937,803.90672561361,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4947,649.0749061369386,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4435,306.32920764635276,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5255,807.3497103480445,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5325,718.9983106622595,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4306,773.3913332329372,2,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5317,376.54473874752,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5655,470.54330685374185,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5147,340.7025363486827,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4335,297.2150456570744,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5149,451.63172621890874,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4837,448.059887707803,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4856,854.5837081893617,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5546,471.2507875400728,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4516,190.3875618080069,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5231,544.1900520317843,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5194,605.2927251871492,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4686,616.6059766833254,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5934,629.5479510112555,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5336,488.6583696963362,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4790,552.8393217865123,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5082,452.73744456360896,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5306,803.9342619621838,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5738,365.0727894136537,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4861,423.69520009180684,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5957,530.716232162276,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5796,639.3456159515395,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4694,477.74481265843804,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5164,812.1586862996847,2,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4247,973.1223478993414,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3856,574.3384599168511,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4328,439.17090814347114,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5464,636.9716621037002,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4846,706.7295157976864,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6192,403.4435389961681,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4984,570.4560551858907,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4931,548.1531685096061,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5035,644.59104831951,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5173,466.0821170346916,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4968,629.4251523205037,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4973,479.44513803511893,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5013,308.65720643517466,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4297,1072.8101829155946,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5126,848.9276785330392,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4564,570.8409171545826,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5361,786.5843710587251,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4439,226.6298502407843,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4693,333.6540956960155,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5669,672.2939366527426,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5044,861.9449724907367,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4936,853.1455818646052,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4703,631.0259235818589,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4763,655.4867348537391,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4834,899.5126841219723,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4103,751.9865394946743,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5389,482.01407754822094,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5475,573.4434444273388,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5337,551.9307192050028,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4892,776.5354576020547,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5388,486.77344876808274,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5347,526.7532717162887,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4717,577.0710585699168,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4790,735.883308652694,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5787,1006.5546110717991,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5148,443.16886099529125,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4586,403.8136466332655,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5416,753.8020323142233,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4693,655.5692008343418,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5171,486.43024849789265,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4971,821.5948649587161,2,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4299,1115.7338425128244,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4708,436.6273293656942,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4935,439.3639771435828,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5425,696.0987908693602,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3911,500.49528708013594,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5493,394.5497588805597,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4267,544.8569349540995,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5237,788.2561216926468,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4962,672.4281877080101,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5759,1126.9062000354727,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5266,463.2333483450399,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4962,671.244961278161,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5876,342.46502562873343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5246,553.2915670003626,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5136,975.1333804122338,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4339,738.5371721409429,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4929,351.9951718616842,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5772,487.8491917143159,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5497,584.081422537741,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4691,337.07293394675014,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5765,558.1483061987436,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5335,1240.3261177997035,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4998,266.90187928113454,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5143,849.5579982832154,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4657,442.77740345931414,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4701,1093.7069906377128,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3653,356.4479257982654,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4861,446.55845936091805,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4855,565.0887718047372,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4572,150.8824008200737,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4148,498.33508122268785,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4431,645.6630291212987,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5281,1040.5852976029391,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5146,486.1494297641222,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5430,542.0709176152088,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4634,506.3498819262937,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4295,461.56453561181854,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5289,1009.226939185198,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4933,862.9639227413178,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4949,388.86970450778114,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4913,605.045274219017,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4644,841.3326674154373,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5734,484.6076045779877,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6234,789.5370657589705,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4837,573.7761788972953,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4950,400.8106595296171,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5178,572.9936477441039,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5887,462.02658959677007,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5652,689.2011399737493,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5033,925.287546642668,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5021,579.7661237073834,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4376,449.8486888117815,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5109,465.4395370379196,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5055,747.1342780877139,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4415,770.8338793912401,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4785,617.8997602136039,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5193,959.6414064028072,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4890,377.01359931809145,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5042,557.9481261454531,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4940,738.7513801325799,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4655,567.2714540363187,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5446,553.1516441007695,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4357,869.423386916068,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5236,589.4403227339852,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5554,689.9595187385169,1,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4814,307.20396568429436,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5025,453.5165629070176,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4462,720.5602130881192,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5247,760.8135017030598,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5017,425.90591849036787,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5171,815.9596676050736,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4272,859.8487291614911,3,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4613,203.11657912806817,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5529,797.8453946535976,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5201,727.6397960137921,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5075,378.748743547164,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4619,501.8934865496379,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5140,691.6771410088883,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5186,745.8985679574058,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5053,642.5013347281598,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4712,528.6797953333265,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4414,602.2071961490925,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5299,743.000909508225,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5201,424.7479602340447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5461,409.87850608026895,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5505,537.2509227431707,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4992,470.08898825923677,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5162,509.2059016076945,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4726,504.28460971732335,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6102,1063.746082258627,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
